name;ConnectId;playerId;groupId;exchange;inequality;base;income_inequality;attention_check;government_opinion;feelings;winner_training_round_1;power_player_round_1_training;power_robot_round_1_training;average_difference_round_1;winner_training_round_2;power_player_round_2_training;power_robot_round_2_training;average_difference_round_2;winner_training_round_3;power_player_round_3_training;power_robot_round_3_training;average_difference_round_3;average_difference_training;training_winner;waiting_delay;winner_game_round_1;power_player_round_1_game;average_difference_round_1;winner_game_round_2;power_player_round_2_game;average_difference_round_2;winner_game_round_3;power_player_round_3_game;average_difference_round_3;winner_game_round_4;power_player_round_4_game;average_difference_round_4;winner_game_round_5;power_player_round_5_game;average_difference_round_5;average_difference_game;game_winner;bot_opponent;most_first;fair_unfair_bar_value;most_important;least_important;distribution_loser_amount;distribution_winner_amount;ug_first;ultimatum_game_receiver_1.0_0.0;ultimatum_game_receiver_0.9_0.1;ultimatum_game_receiver_0.8_0.2;ultimatum_game_receiver_0.7_0.3;ultimatum_game_receiver_0.6_0.4;ultimatum_game_receiver_0.5_0.5;ultimatum_game_receiver_0.4_0.6;ultimatum_game_receiver_0.3_0.7;ultimatum_game_receiver_0.2_0.8;ultimatum_game_receiver_0.1_0.9;ultimatum_game_receiver_0.0_1.0;min_payment_UG;max_payment_UG;consistency;ultimatum_game_proposer_proposer;ultimatum_game_proposer_receiver;final_payment_UG;age;political_ideology;zip_code;education;gender;race;religion;political_party;income;ga_ii_or_go;get_ahead_1;get_ahead_2;get_ahead_3;get_ahead_4;dictator_game_proposer;dictator_game_receiver;average_delay;standard_deviation_delay;span_minutes;date
unknown;B274ECBDD056485581B5AF7440DBFF31;2;4;RA;2.5;7.5;disagree;5;strongly_disagree;happy;False;52;52;3.0;False;43;47;0.0;True;58;60;0.42857142857142855;1.32;False;5.798356533050537;True;40;0.125;False;64;0.5714285714285714;True;53;0.0;True;42;0.0;False;43;0.14285714285714285;0.16666666666666666;True;False;False;5;luck;talent;1875;2500;True;;;;;;;;;;;;;;;50;50;50;43;5;48827; College  Degree ;Male;white;none;independent_close_republican;$25,000-$39,999;getAhead-governmentOpinion-incomeInequality;2;4;5;5;50;50;5.456381758865045;2.626194256926478;21.87; 2024-03-12  13:41:44.166048
unknown;FB0347364C044A688510D933C2307E24;1;10;RA;2.5;5.0;agree;5;neither;happy;True;52;52;0.0;False;34;56;0.0;False;42;76;0.0;0.0;False;6.188863515853882;True;43;0.0;False;47;1.25;True;63;1.375;True;55;0.0;False;55;1.7142857142857142;0.868421052631579;True;False;False;5;rules;luck;1125;2000;True;;;;;;;;;;;;;;;50;50;50;48;5;42220; High  School ;Male;white;none;strong_democrat;$25,000-$39,999;incomeInequality-getAhead-governmentOpinion;1;3;5;5;50;50;5.853860836029053;3.7748027827803456;29.09; 2024-03-12  13:41:47.973767
unknown;18C1FBAD0F224FE4811C913044D9FADD;1;5;RE;2.5;7.5;disagree;5;strongly_disagree;sad;False;52;52;3.5;False;34;56;0.0;False;39;79;0.0;1.4583333333333333;False;6.349645614624023;False;46;0.0;False;32;0.0;False;40;0.625;False;33;0.14285714285714285;False;41;1.2222222222222223;0.4358974358974359;False;False;True;2;talent;luck;1925;2450;True;no;no;no;no;no;yes;no;no;no;no;no;0.5;0.5;True;;;50;40;1;29906; Some  College ;Female;black;protestant_lutheran;strong_republican;$100,000-$114,999;governmentOpinion-incomeInequality-getAhead;3;4;4;4;;;5.969159649867637;3.632718172716134;19.92; 2024-03-12  13:41:48.467833
unknown;E9E2ACF2E14745068BA0DC46691750D4;1;1;RE;2.5;7.5;agree;5;agree;happy;False;52;52;3.2;False;34;56;4.285714285714286;False;39;79;0.0;2.5833333333333335;False;115.59907054901123;False;41;0.0;False;41;0.0;True;56;0.0;True;59;0.0;True;52;0.0;0.0;True;False;False;6;luck;talent;1375;3000;True;;;;;;;;;;;;;;;70;30;0.0;33;7;48458; High  School ;Male;white;none;strong_democrat;$40,000-$54,999;getAhead-incomeInequality-governmentOpinion;4;3;4;4;100;0;3.0800625819426317;1.1634572937445617;13.5; 2024-03-12  13:41:49.180096
unknown;3D7D72CEA1F6413D961CE185176CE502;1;2;RE;2.5;5.0;agree;5;agree;happy;True;52;52;0.0;True;50;40;0.0;True;60;58;0.0;0.0;True;5.506829023361206;True;54;0.0;True;64;0.0;True;61;0.0;True;61;0.0;True;65;0.0;0.0;True;False;True;3;luck;rules;1250;1875;True;;;;;;;;;;;;;;;50;50;50;27;5;02222; College  Degree ;Male;asian;protestant_lutheran;dont_know-cannot_choose;$85,000-$99,999;governmentOpinion-incomeInequality-getAhead;4;4;3;4;60;40;4.421956866979599;2.4330174872195522;16.48; 2024-03-12  13:41:49.439059
unknown;26F3AC8E3F8A4C34A3127CF5621487CE;1;1;RE;2.5;5.0;disagree;5;neither;indifferent;True;52;52;1.2857142857142858;True;50;40;0.42857142857142855;True;60;58;0.0;0.5454545454545454;True;25.690335512161255;False;44;0.0;False;36;0.7142857142857143;False;34;0.0;False;44;1.5714285714285714;False;31;0.07142857142857142;0.825;False;True;False;1;luck;talent;1550;1575;False;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;0.1;1.0;True;;;;41;5;03833; College  Degree ;Male;white;none;independent_close_republican;$175,000+;governmentOpinion-getAhead-incomeInequality;4;2;2;3;;;9.437160890835981;32.888276316746015;18.68; 2024-03-12  13:41:49.591664
unknown;FB3470D2AEE54AA5A983AF6D7B65592B;2;2;RA;5.0;2.5;agree;5;neither;happy;True;52;52;0.0;False;40;50;0.0;False;52;66;1.875;0.6818181818181818;False;5.310784339904785;False;54;5.25;False;36;1.3333333333333333;True;54;1.4545454545454546;True;57;0.0;True;50;0.0;1.6923076923076923;True;False;False;4;luck;talent;250;2250;False;;;;;;;;;;;;;;;50;50;50;27;5;11205; College  Degree ;Female;asian;none;independent;$100,000-$114,999;getAhead-governmentOpinion-incomeInequality;4;4;5;5;100;0;6.114592694319212;5.2460638660708705;21.37; 2024-03-12  13:41:50.398142
unknown;3B522CD07C73445F8FBA3040C5B9554E;2;4;RE;2.5;7.5;strongly_agree;5;neither;happy;True;52;52;0.8571428571428571;True;50;40;0.0;True;60;58;0.125;0.3181818181818182;True;6.374312162399292;True;59;0.14285714285714285;True;60;1.4285714285714286;True;60;0.2857142857142857;True;44;0.0;True;70;0.8571428571428571;0.5428571428571428;True;False;False;5;talent;luck;1500;2875;False;;;;;;;;;;;;;;;60;40;0.0;46;4;76901; High  School ;Male;white;protestant_lutheran;independent_close_republican;$40,000-$54,999;governmentOpinion-incomeInequality-getAhead;3;4;5;5;80;20;5.1307588915030165;3.108823393369454;17.8; 2024-03-12  13:41:55.208595
unknown;2734CB95451342758D412767C5CD4B98;2;6;RA;5.0;2.5;agree;5;agree;happy;True;52;52;0.5714285714285714;False;34;56;0.0;False;52;66;0.0;0.18181818181818182;False;5.456543922424316;True;48;0.0;True;42;0.0;False;41;0.0;True;43;0.0;True;51;0.2857142857142857;0.046511627906976744;True;False;False;5;talent;luck;650;1850;False;;;;;;;;;;;;;;;50;50;50;37;7;78664; College  Degree ;Female;white;protestant_lutheran;not_very_strong_democrat;$70,000-$84,999;getAhead-incomeInequality-governmentOpinion;4;3;3;3;50;50;4.811683130264282;3.4110949127584234;19.5; 2024-03-12  13:41:56.662510
unknown;BC9E6A6E734741679910D6D1A22E7643;2;5;RE;5.0;2.5;;;;;True;52;52;3.4;True;55;36;3.111111111111111;False;60;58;1.4444444444444444;2.6785714285714284;True;14.42931866645813;False;62;1.3333333333333333;False;42;1.0;False;54;1.3571428571428572;;;;;;;1.736842105263158;;True;True;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;incomeInequality-governmentOpinion-getAhead;;;;;;;11.113762778620567;10.248429106874026;; 2024-03-12  13:41:56.679808
unknown;D0E2958D966F402CA8DFEE2E4FCA04B4;1;742604550651225600;RE;5.0;5.0;strongly_agree;5;agree;indifferent;True;52;52;1.625;True;50;40;0.0;True;60;58;0.3333333333333333;0.6666666666666666;True;190.98726058006287;False;45;0.21428571428571427;False;42;0.0;False;59;0.07142857142857142;False;46;0.0;False;32;0.0;0.11428571428571428;False;True;True;2;luck;talent;1250;2500;False;yes;yes;yes;yes;yes;no;no;no;no;no;no;0.6;1.0;True;;;;30;7;15220; College  Degree ;Male;white;protestant_lutheran;dont_know-cannot_choose;$100,000-$114,999;governmentOpinion-incomeInequality-getAhead;5;4;2;2;;;3.9789565725529448;5.022016952709281;35.57; 2024-03-12  13:41:57.425371
unknown;8B61FD56109B40EFB471E8AADAC113E1;1;1;RA;5.0;5.0;;;;;False;52;52;3.2;True;47;43;1.0;True;58;60;0.0;1.625;True;42.36073684692383;;;;;;;;;;;;;;;;;;True;False;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;governmentOpinion-incomeInequality-getAhead;;;;;;;;;; 2024-03-12  13:41:57.849967
unknown;3300E90A122346008A040AA70067CC5A;2;1;RE;5.0;5.0;agree;5;disagree;indifferent;True;52;52;2.375;True;50;40;1.0;True;60;58;2.888888888888889;2.1666666666666665;True;7.743985891342163;False;44;0.42857142857142855;False;32;0.0;False;49;0.14285714285714285;False;35;1.0;True;49;0.125;0.34285714285714286;False;False;True;2;rules;talent;1250;2500;True;yes;yes;yes;yes;yes;yes;no;no;no;no;no;0.5;1.0;True;;;50;29;5;10005; College  Degree ;Male;black;protestant_lutheran;independent_close_republican;$85,000-$99,999;incomeInequality-getAhead-governmentOpinion;4;5;5;4;;;5.416007815575113;2.8787876895682127;21.93; 2024-03-12  13:42:00.480160
unknown;8F7BDD5083354A5FA89D37B5298507DC;1;1;RA;5.0;2.5;strongly_agree;5;strongly_agree;happy;False;52;52;4.1;True;48;42;0.0;False;50;68;2.875;2.4615384615384617;False;15.752885341644287;True;56;0.0;True;60;0.0;False;37;0.14285714285714285;True;54;0.0;False;57;1.5714285714285714;0.3076923076923077;True;False;False;2;luck;talent;1225;1275;True;;;;;;;;;;;;;;;0;100;0.0;51;8;50311; Some  College ;Female;white;none;strong_democrat;$40,000-$54,999;incomeInequality-getAhead-governmentOpinion;5;3;1;1;100;0;3.581989797891355;1.268177124199881;16.23; 2024-03-12  13:42:02.631896
unknown;4114CB4BD8DD4181974831F6A1E41B6D;2;7;RA;2.5;7.5;strongly_agree;5;agree;happy;True;52;52;0.2857142857142857;True;49;41;0.0;False;51;67;0.0;0.09090909090909091;True;5.861527442932129;True;50;0.0;True;55;0.0;True;46;0.0;True;70;0.0;True;61;0.0;0.0;True;False;False;3;luck;talent;1575;2800;True;;;;;;;;;;;;;;;50;50;0.0;41;9;07508; College  Degree ;Female;white;none;strong_democrat;$100,000-$114,999;governmentOpinion-incomeInequality-getAhead;4;4;3;3;50;50;4.673964500427246;1.922706203318848;24.31; 2024-03-12  13:42:02.790594
unknown;D5DE0F46EEF341A383C94F3271F02925;2;3;RA;2.5;5.0;neither;5;strongly_disagree;happy;True;52;52;0.0;False;43;47;0.0;False;51;67;0.0;0.0;False;40.795384883880615;True;60;0.0;True;37;0.0;True;48;0.0;False;40;0.0;True;50;0.4444444444444444;0.10526315789473684;True;False;False;4;rules;talent;1025;2100;False;;;;;;;;;;;;;;;50;50;50;58;2;33020; College  Degree ;Male;white;protestant_lutheran;not_very_strong_republican;$55,000-$69,999;getAhead-incomeInequality-governmentOpinion;3;3;5;5;70;30;4.047733774185181;1.687960122967825;18.64; 2024-03-12  13:42:04.017966
unknown;209F616F4C4645ECAFEE3A709462B5C7;2;2;RA;2.5;7.5;agree;5;neither;happy;False;52;52;4.1;False;40;50;2.111111111111111;False;56;62;1.0;2.5185185185185186;False;36.263100385665894;True;60;0.0;True;61;0.0;True;42;0.0;True;67;0.0;False;46;0.0;0.0;True;False;False;5;luck;rules;1125;3250;False;;;;;;;;;;;;;;;0;100;0;46;5;44124; Some  College ;Male;white;none;independent;$130,000-$144,999;getAhead-incomeInequality-governmentOpinion;3;4;4;5;0;100;4.930192918777466;3.1548992005065997;26.93; 2024-03-12  13:42:05.753945
unknown;08118FE4A7504A34B93DEC7B88ED4EB6;1;1;RE;5.0;2.5;disagree;5;strongly_disagree;happy;True;52;52;0.0;True;50;40;0.0;True;60;58;0.0;0.0;True;45.5969078540802;True;59;0.0;True;66;0.0;True;44;0.0;True;49;0.0;True;63;0.0;0.0;True;False;True;5;luck;talent;500;2000;True;;;;;;;;;;;;;;;60;40;60;48;6;30062; College  Degree ;Male;white;none;other;$175,000+;governmentOpinion-getAhead-incomeInequality;2;3;5;5;100;0;3.651033532385733;0.9113948357737217;14.46; 2024-03-12  13:42:07.941556
unknown;3815EF1D26874BBEB7DCEF0527F112C7;2;5;RA;2.5;5.0;;;;;False;52;52;2.2;False;46;44;5.5;False;51;67;1.0;2.8461538461538463;False;5.517938852310181;False;39;3.2857142857142856;;;;;;;;;;;;;3.2857142857142856;;False;True;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;governmentOpinion-getAhead-incomeInequality;;;;;;;17.39317009562538;29.618600293390124;; 2024-03-12  13:42:09.351789
unknown;5FE7F4F5F60A49A58BFF4FC6CF8A47EC;2;6;RE;2.5;7.5;strongly_agree;5;strongly_agree;happy;True;52;52;0.2857142857142857;True;50;40;0.0;True;60;58;0.0;0.09090909090909091;True;6.032045841217041;True;52;0.0;True;68;0.0;True;63;0.0;True;72;0.0;True;70;0.14285714285714285;0.027777777777777776;True;False;False;4;luck;rules;1875;2500;False;;;;;;;;;;;;;;;50;050;50;39;5;07307; College  Degree ;Female;latino-hispanic;none;not_very_strong_democrat;$100,000-$114,999;incomeInequality-governmentOpinion-getAhead;4;4;4;5;50;50;4.62251183938007;3.6391350836060252;19.45; 2024-03-12  13:42:11.822833
unknown;8D6C5FE6BCBF42DC929061C73F06E6C9;1;9;RE;2.5;7.5;agree;5;agree;happy;True;52;52;0.2857142857142857;True;50;40;0.42857142857142855;True;60;58;0.375;0.36363636363636365;True;16.690963745117188;True;51;0.3333333333333333;True;63;0.8571428571428571;True;70;2.0;True;68;0.8571428571428571;True;55;1.1428571428571428;1.0263157894736843;True;False;True;6;rules;luck;1350;3025;True;;;;;;;;;;;;;;;50;50;50;24;6;31906; High  School ;Female;black;catholic;strong_democrat;$10,000-$24,999;governmentOpinion-incomeInequality-getAhead;3;4;5;5;50;50;5.991502232551575;4.237592976720906;23.83; 2024-03-12  13:42:11.900745
unknown;F97CB49AD42B45039635662F6357F4FE;1;3;RA;2.5;7.5;agree;5;agree;happy;True;52;52;2.4444444444444446;False;45;45;4.0;False;55;63;2.625;3.0;False;91.04415464401245;True;45;0.0;True;52;0.0;True;44;0.0;False;50;0.0;True;58;0.0;0.0;True;True;False;1;talent;luck;1875;2500;True;;;;;;;;;;;;;;;50;50;;24;1;38237; High  School ;Female;white;protestant_lutheran;strong_republican;$100,000-$114,999;governmentOpinion-incomeInequality-getAhead;3;4;5;5;50;50;5.109541397468717;2.487163846938832;19.33; 2024-03-12  13:42:13.872998
unknown;14A0903A2BEF4452ADE356401E04173E;1;5;RA;5.0;2.5;;;;;True;52;52;0.0;True;46;44;0.0;False;49;69;0.0;0.0;True;7.366224050521851;True;41;0.0;;;;;;;;;;;;;0.0;;False;False;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;governmentOpinion-getAhead-incomeInequality;;;;;;;9.923226182659468;11.04153406724035;; 2024-03-12  13:42:16.083002
unknown;864195E37C32444583E87E2D9E46DDB0;2;1;RE;5.0;2.5;neither;5;strongly_disagree;indifferent;True;52;52;0.0;True;50;40;0.0;True;60;58;0.0;0.0;True;5.4958765506744385;False;55;0.0;False;45;0.0;False;43;0.7142857142857143;False;54;1.25;False;44;0.0;0.4411764705882353;False;False;True;2;luck;talent;1000;1500;False;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;0.1;1.0;True;;;40;39;2;26003; College  Degree ;Female;white;other;not_very_strong_republican;$85,000-$99,999;getAhead-governmentOpinion-incomeInequality;3;4;4;4;;;3.6884748624718706;1.5337548836888757;15.09; 2024-03-12  13:42:17.427524
unknown;666B8A639316455683C9535789CBD3D8;1;2;RE;5.0;2.5;strongly_agree;5;agree;happy;True;52;52;1.5714285714285714;True;50;40;0.42857142857142855;True;60;58;0.5;0.8181818181818182;True;6.098347187042236;False;48;1.875;False;44;1.7142857142857142;True;46;0.0;True;64;0.0;True;50;1.375;0.9743589743589743;True;False;False;6;talent;rules;600;1900;False;;;;;;;;;;;;;;;50;50;50;37;5;34984; High  School ;Male;black;none;independent;$10,000-$24,999;getAhead-incomeInequality-governmentOpinion;3;3;5;4;50;50;5.37074485947104;4.49070789726964;16.95; 2024-03-12  13:42:17.620197
unknown;325787D7E6CA4328A287C32674A4F5B2;2;2;RA;2.5;5.0;strongly_agree;5;agree;angry;True;52;52;0.0;True;44;46;0.0;False;47;71;0.2857142857142857;0.09090909090909091;True;60.68599534034729;False;39;0.5714285714285714;False;31;0.5;False;48;0.16666666666666666;False;47;0.8333333333333334;True;54;2.0;0.8787878787878788;False;False;True;1;luck;rules;1125;2000;False;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;no;0.2;1.0;True;;;50;32;9;80220; College  Degree ;Male;white;none;strong_democrat;$175,000+;governmentOpinion-incomeInequality-getAhead;4;3;3;3;;;3.8167503039042154;2.158892921909725;15.62; 2024-03-12  13:42:18.900471
unknown;6F5EF30ABB79457B904A327D5B67F478;2;6;RE;2.5;5.0;agree;5;neither;happy;True;52;52;3.875;True;50;40;0.42857142857142855;True;60;58;0.3333333333333333;1.5416666666666667;True;61.013418436050415;True;51;1.1818181818181819;True;49;0.14285714285714285;True;60;0.0;True;54;0.0;True;56;0.14285714285714285;0.38461538461538464;True;False;True;7;talent;luck;600;2525;True;;;;;;;;;;;;;;;70;30;0.0;20;8;04101; High  School ;Male;black;muslim;not_very_strong_democrat;$0-$9,999;incomeInequality-governmentOpinion-getAhead;4;4;5;5;80;20;8.510481806362376;7.038995238744229;28.67; 2024-03-12  13:42:19.324503
unknown;6266A893F700465EA07C444F8278880A;2;2;RE;2.5;7.5;disagree;5;strongly_disagree;happy;False;52;52;3.1;False;34;56;8.0;False;39;79;0.2857142857142857;3.7083333333333335;False;5.678972482681274;False;44;0.8333333333333334;False;41;4.5;False;40;0.0;False;44;0.0;False;49;1.875;1.46875;False;False;True;7;talent;luck;825;3550;False;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;0.1;1.0;True;;;50;47;2;32208; College  Degree ;Male;white;protestant_lutheran;not_very_strong_republican;$115,000-$129,999;incomeInequality-governmentOpinion-getAhead;3;2;5;5;;;4.40632983229377;2.1572635377162244;15.93; 2024-03-12  13:42:19.720764
unknown;924DDC80B7E840C7A98C14888F8453EC;1;11;RE;2.5;7.5;strongly_agree;5;agree;happy;True;52;52;1.625;True;50;40;0.8571428571428571;True;60;58;0.0;0.8260869565217391;True;136.1898729801178;True;48;1.1818181818181819;True;78;1.1428571428571428;True;56;3.125;True;57;1.875;True;47;2.6666666666666665;2.0217391304347827;True;False;False;5;talent;luck;1375;3000;False;;;;;;;;;;;;;;;50;50;50;42;9;30519; College  Degree ;Female;black;catholic;strong_democrat;$70,000-$84,999;governmentOpinion-incomeInequality-getAhead;4;4;4;4;100;0;6.918378244012089;3.9269165735074814;33.67; 2024-03-12  13:42:22.025940
unknown;4F666DDEF59140568082EC4FB22FF502;2;4;RE;2.5;5.0;strongly_agree;5;agree;happy;True;52;52;0.0;True;50;40;0.0;True;60;58;0.0;0.0;True;5.912208080291748;True;54;0.25;True;52;0.0;True;70;0.0;True;65;0.0;True;62;1.2857142857142858;0.3055555555555556;True;False;False;2;rules;talent;1250;1875;False;;;;;;;;;;;;;;;50;50;50;40;7;39047; Some  College ;Male;white;none;not_very_strong_democrat;$55,000-$69,999;incomeInequality-getAhead-governmentOpinion;4;3;4;4;50;50;4.775152246157329;3.1208945206009524;20.09; 2024-03-12  13:42:23.597735
